Neighborhood,Id,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With one type of health insurance coverage:,Margin of Error; Under 18 years: - With one type of health insurance coverage:,Estimate; Under 18 years: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; Under 18 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; Under 18 years: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; Under 18 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Estimate; Under 18 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; Under 18 years: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With VA Health Care only,Estimate; Under 18 years: - With two or more types of health insurance coverage:,Margin of Error; Under 18 years: - With two or more types of health insurance coverage:,Estimate; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Estimate; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Estimate; Under 18 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Estimate; Under 18 years: - With two or more types of health insurance coverage: - Other private only combinations,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - Other private only combinations,Estimate; Under 18 years: - With two or more types of health insurance coverage: - Other public only combinations,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - Other public only combinations,Estimate; Under 18 years: - With two or more types of health insurance coverage: - Other coverage combinations,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - Other coverage combinations,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 34 years:,Margin of Error; 18 to 34 years:,Estimate; 18 to 34 years: - With one type of health insurance coverage:,Margin of Error; 18 to 34 years: - With one type of health insurance coverage:,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With VA Health Care only,Estimate; 18 to 34 years: - With two or more types of health insurance coverage:,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage:,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - Other private only combinations,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - Other private only combinations,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - Other public only combinations,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - Other public only combinations,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - Other coverage combinations,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - Other coverage combinations,Estimate; 18 to 34 years: - No health insurance coverage,Margin of Error; 18 to 34 years: - No health insurance coverage,Estimate; 35 to 64 years:,Margin of Error; 35 to 64 years:,Estimate; 35 to 64 years: - With one type of health insurance coverage:,Margin of Error; 35 to 64 years: - With one type of health insurance coverage:,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With VA Health Care only,Estimate; 35 to 64 years: - With two or more types of health insurance coverage:,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage:,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With direct-purchase and Medicare coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With direct-purchase and Medicare coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - Other private only combinations,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - Other private only combinations,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - Other public only combinations,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - Other public only combinations,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - Other coverage combinations,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - Other coverage combinations,Estimate; 35 to 64 years: - No health insurance coverage,Margin of Error; 35 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With one type of health insurance coverage:,Margin of Error; 65 years and over: - With one type of health insurance coverage:,Estimate; 65 years and over: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; 65 years and over: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; 65 years and over: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; 65 years and over: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; 65 years and over: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With VA Health Care only,Estimate; 65 years and over: - With two or more types of health insurance coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With employer-based and direct-purchase coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With employer-based and direct-purchase coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With employer-based and Medicare coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With employer-based and Medicare coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With direct-purchase and Medicare coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With direct-purchase and Medicare coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With Medicare and Medicaid/means-tested public coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With Medicare and Medicaid/means-tested public coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - Other private only combinations,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - Other private only combinations,Estimate; 65 years and over: - With two or more types of health insurance coverage - Other public only combinations,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - Other public only combinations,Estimate; 65 years and over: - With two or more types of health insurance coverage - Other coverage combinations,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - Other coverage combinations,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
Chateau,22,3,3,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,3,3,0,10,0,10,0,10,0,10,0,10,0,10,3,3,0,10,0,10,3,3,0,10,0,10,0,10,0,10,0,10
Crafton Heights,23,3964,384.9818178,998,191.760267,803,170.443539,274,110.140819,46,38.07886553,0,20,483,155.1966494,0,20,0,20,177,89.89994438,0,20,0,20,22,36.3868108,0,20,0,20,155,81.77407902,18,26.83281573,997,178.4124435,773,157.7941697,553,141.876707,38,28.72281323,0,20,182,73.11634564,0,20,0,20,49,46.75467891,0,20,0,20,28,42.67317659,0,20,0,20,21,23.53720459,175,80.95677859,1437,166.3911055,1158,161.1614098,948,153.6847422,92,40.37325848,15,19.49358869,90,51.96152423,0,20,13,20,124,52.26853738,38,29.20616373,4,18.33030278,0,20,6,19.5192213,0,20,0,20,76,42.11887938,155,63.41923998,532,76.98051702,88,36.86461718,20,19.5192213,0,20,68,35.09985755,0,20,0,20,444,78.88599369,0,20,94,39.34463115,174,62.45798588,53,38.05259518,0,20,23,33.77869151,100,37.2961124,0,20
Crawford-Roberts,24,2225,329.528451,420,174.1551033,304,148.8220414,59,70.71067812,7,14.86606875,0,14.14213562,238,126.589889,0,14.14213562,0,14.14213562,116,82.46211251,10,16.40121947,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,106,83.43260753,0,14.14213562,512,147.0782105,373,127.6126953,195,103.7689742,31,36.40054945,0,14.14213562,147,89.69392399,0,14.14213562,0,14.14213562,50,57.87054518,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,50,57.87054518,89,61.81423784,744,150.6021248,367,104.6231332,217,91.54780172,19,20.80865205,52,49.03060269,79,59.81638572,0,14.14213562,0,14.14213562,174,88.48163651,9,18.86796226,10,18.86796226,8,15.62049935,87,64.03124237,0,14.14213562,6,13.45362405,54,55.90169944,203,95.8018789,549,120.8801059,208,103.7304198,30,34.13209633,0,14.14213562,178,97.75479528,0,14.14213562,0,14.14213562,341,76.84399781,0,14.14213562,75,43.93176527,75,36.35931793,55,43.46262762,0,14.14213562,17,20.59126028,119,48.54894438,0,14.14213562
Duquesne Heights,25,2522,350.7506237,359,132.9247908,346,130.3840481,188,99.92997548,11,19.72308292,0,14.14213562,147,92.35799911,0,14.14213562,0,14.14213562,13,21.47091055,13,21.47091055,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,742,182.7812901,629,140.4279175,474,142.2849254,77,68.60029154,0,14.14213562,78,45.79301257,0,14.14213562,0,14.14213562,64,57.42821606,36,35.4682957,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,28,46.09772229,49,54.70831747,1037,167.600716,853,147.1054044,672,137.9057649,115,58,8,16.40121947,49,38.27531842,0,14.14213562,9,17.20465053,74,39.69886648,16,21.47091055,4,12.20655562,0,14.14213562,23,21.47091055,0,14.14213562,0,14.14213562,31,26.92582404,110,63.1585307,384,80.45495634,75,45.96737974,39,32.57299495,0,14.14213562,36,34.17601498,0,14.14213562,0,14.14213562,309,79.0569415,0,14.14213562,98,51.2249939,106,58.5918083,13,18.02775638,0,14.14213562,20,23.2594067,72,39.05124838,0,14.14213562
East Allegheny,26,2095,284.4011252,144,86.31338251,114,75.43208866,65,56.75385449,10,18.86796226,0,14.14213562,39,50.69516742,0,14.14213562,0,14.14213562,9,17.20465053,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,9,17.20465053,21,38.32753579,642,227.0022026,441,173.971262,283,140.943251,112,79.9812478,0,14.14213562,46,57.24508713,0,14.14213562,0,14.14213562,56,54.91812087,42,54.91812087,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,14,20.59126028,145,116.9273279,1009,193.0414463,686,154.2076522,451,118.92855,46,31.2409987,21,23.60084744,157,85.60373824,0,14.14213562,11,20.59126028,192,85.44003745,55,51.97114584,0,14.14213562,21,25.07987241,42,34.4818793,0,14.14213562,42,51.86520992,32,24.69817807,131,72.18032973,300,77.1038261,58,32.55764119,0,14.14213562,0,14.14213562,58,32.55764119,0,14.14213562,0,14.14213562,242,73.06161783,0,14.14213562,43,27.85677655,66,35.34119409,52,40.26164428,0,14.14213562,8,17.20465053,73,41.61730409,0,14.14213562
East Carnegie,27,610,120,89,51,84,51,62,49,0,10,0,10,22,23,0,10,0,10,5,7,0,10,0,10,0,10,0,10,0,10,5,7,0,10,236,70,208,69,176,72,21,16,0,10,11,13,0,10,0,10,4,6,4,6,0,10,0,10,0,10,0,10,0,10,24,26,229,54,191,53,140,49,31,22,8,9,12,12,0,10,0,10,33,22,12,17,0,10,0,10,14,11,0,10,7,10,0,10,5,7,56,33,16,23,7,25,0,10,9,12,0,10,0,10,40,23,0,10,20,23,12,17,0,10,0,10,0,10,8,7,0,10
East Hills,28,2859,435.754518,742,231.9892239,625,212.1532465,76,68.09552114,0,17.32050808,0,17.32050808,549,202.923631,0,17.32050808,0,17.32050808,54,79.27168473,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,54,79.27168473,63,72.89032858,624,170.4611393,461,154.0681667,170,97.84681906,0,17.32050808,0,17.32050808,291,115.5984429,0,17.32050808,0,17.32050808,30,39.61060464,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,30,39.61060464,133,90.02221948,1102,227.0528573,762,216.5479162,463,189.2458718,45,42.01190308,35,32.01562119,219,94.93155429,0,17.32050808,0,17.32050808,109,56.38262144,0,17.32050808,7,18.54723699,9,20.61552813,37,42.96510212,0,17.32050808,0,17.32050808,56,36.95943723,231,105.3138168,391,92.70922284,101,56.74504384,0,17.32050808,0,17.32050808,101,56.74504384,0,17.32050808,0,17.32050808,290,79.4606821,0,17.32050808,83,47.33920151,40,28.74021573,48,40.62019202,0,17.32050808,10,20.61552813,109,56.50663678,0,17.32050808
East Liberty,29,5400,613.8077875,1059,307.5060975,950,275.9311508,320,176.7370929,65,75.04665216,0,28.28427125,565,190.3207818,0,28.28427125,0,28.28427125,76,66.76076692,0,28.28427125,0,28.28427125,0,28.28427125,0,28.28427125,0,28.28427125,76,66.76076692,33,44.13615298,1897,278.6736443,1419,256.2830467,969,212.9013856,257,139.222843,0,28.28427125,193,94.21783271,0,28.28427125,0,28.28427125,134,88.70174745,61,75.29276194,0,28.28427125,48,51.66236541,7,28.28427125,0,28.28427125,18,31.52776554,344,143.251527,1719,312.2178726,1193,266.1071213,676,205.2827319,92,55.57877293,16,30.28200786,393,142.4394608,0,28.28427125,16,32.01562119,255,89.40357935,51,53.02829433,0,28.28427125,0,28.28427125,52,46.41120554,0,28.28427125,31,37.21558813,121,63.38769597,271,128.0312462,725,144.9551655,187,87.82938005,27,34.43835072,0,28.28427125,160,84.10707461,0,28.28427125,0,28.28427125,538,130.3687079,0,28.28427125,115,69.84268036,104,50.90186637,157,73.1300212,0,28.28427125,22,32.69556545,140,60.68772528,0,28.28427125
Elliott,30,2491,405.6870715,726,223.9687478,679,224.5974176,399,192.0468693,78,54.73572873,0,17.32050808,202,158.7765726,0,17.32050808,0,17.32050808,47,39.10242959,0,17.32050808,0,17.32050808,8,19.20937271,0,17.32050808,0,17.32050808,39,36.93237063,0,17.32050808,476,137.7316231,456,133.4503653,322,122.1228889,31,25,0,17.32050808,103,71.56116265,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,0,17.32050808,20,31.36877428,1029,167.0957809,773,149.2146105,630,148.9429421,26,28.72281323,12,22.89104628,105,67.50555533,0,17.32050808,0,17.32050808,156,72.11795893,16,19.20937271,6,16.76305461,16,22.11334439,85,63.82005954,0,17.32050808,0,17.32050808,33,29.74894956,100,46.95742753,260,68.61486719,39,27.82085549,0,17.32050808,0,17.32050808,39,27.82085549,0,17.32050808,0,17.32050808,221,64.94613152,0,17.32050808,59,34.71310992,66,29.58039892,56,35.18522417,0,17.32050808,0,17.32050808,40,26.01922366,0,17.32050808
Esplen,31,309,118,41,54,35,52,5,9,0,10,0,10,30,52,0,10,0,10,6,9,0,10,0,10,0,10,0,10,0,10,6,9,0,10,136,80,91,66,34,34,45,67,0,10,12,14,0,10,0,10,6,11,0,10,0,10,6,11,0,10,0,10,0,10,39,27,103,56,90,54,73,54,10,15,0,10,7,11,0,10,0,10,5,11,0,10,0,10,0,10,5,11,0,10,0,10,0,10,8,9,29,21,6,9,0,10,0,10,6,9,0,10,0,10,23,20,0,10,3,4,10,15,10,14,0,10,0,10,0,10,0,10
Fairywood,32,1181,238,121,75,121,75,57,42,32,40,0,10,32,39,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,737,174,737,174,571,153,116,70,0,10,50,76,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,237,117,192,105,142,98,24,34,13,31,13,30,0,10,0,10,31,38,0,10,7,13,15,33,0,10,0,10,0,10,9,15,14,16,86,58,21,22,8,14,0,10,13,16,0,10,0,10,65,51,0,10,7,12,18,20,37,47,0,10,0,10,3,5,0,10
Fineview,33,1270,285.2174609,271,85.21150157,241,78.77182237,61,53.90732789,0,14.14213562,0,14.14213562,180,71.58910532,0,14.14213562,0,14.14213562,30,43.17406629,30,43.17406629,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,280,92.13034245,198,86.83317338,74,81.22191822,18,23.76972865,0,14.14213562,106,59.8414572,0,14.14213562,0,14.14213562,30,24.16609195,3,11.18033989,0,14.14213562,4,11.66190379,0,14.14213562,0,14.14213562,23,23.2594067,52,52.63078947,581,182.7046797,360,122.6417547,260,111.1395519,9,17.20465053,4,11.66190379,87,52.15361924,0,14.14213562,0,14.14213562,119,72.12489168,32,42.20189569,0,14.14213562,0,14.14213562,10,14.14213562,0,14.14213562,6,12.80624847,71,60.20797289,102,58.05170109,138,45.18849411,37,37.36308338,0,14.14213562,0,14.14213562,37,37.36308338,0,14.14213562,0,14.14213562,101,35.51056181,0,14.14213562,43,27.31300057,3,11.66190379,23,14.86606875,0,14.14213562,7,14.86606875,25,14.2126704,0,14.14213562
Friendship,34,1829,268.0167905,109,72.11102551,90,70.22819946,80,67.41661516,0,14.14213562,0,14.14213562,10,20.59126028,0,14.14213562,0,14.14213562,19,23.2594067,0,14.14213562,0,14.14213562,8,16.40121947,0,14.14213562,0,14.14213562,11,18.86796226,0,14.14213562,1121,207.2920645,900,191.9270695,744,188.8756204,151,99.50376877,0,14.14213562,5,13.45362405,0,14.14213562,0,14.14213562,80,72.01388755,59,65.76473219,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562,21,32.57299495,141,91.96738552,503,155.8781575,413,147.8276023,354,151.4265499,27,25.61249695,0,14.14213562,23,24.20743687,0,14.14213562,9,17.20465053,21,26,0,14.14213562,0,14.14213562,0,14.14213562,7,14.86606875,0,14.14213562,0,14.14213562,14,23.2594067,69,60.53924347,96,49.81967483,43,40.49691346,0,14.14213562,0,14.14213562,43,40.49691346,0,14.14213562,0,14.14213562,53,40,0,14.14213562,0,14.14213562,38,39.40812099,15,26.92582404,0,14.14213562,0,14.14213562,0,14.14213562,0,14.14213562
Garfield,35,3966,397.2732057,1000,176.2725163,911,172.9364045,112,51.49757276,86,86.47543004,65,68.9637586,648,148.9496559,0,22.36067978,0,22.36067978,64,43.55456348,0,22.36067978,0,22.36067978,12,28.28427125,0,22.36067978,0,22.36067978,52,38.65229618,25,31.20897307,1056,204.5360604,737,144.2012483,353,113.2695899,126,59.74947699,0,22.36067978,258,81.41867108,0,22.36067978,0,22.36067978,23,28.28427125,9,24.41311123,0,22.36067978,0,22.36067978,0,22.36067978,0,22.36067978,14,25.61249695,296,116.747591,1463,161.0527864,852,123.604207,520,103.3440855,56,38.28837944,19,26.90724809,255,77.54998388,0,22.36067978,2,20.61552813,279,76.62245102,12,21.67948339,32,34.40930107,19,29.8831056,111,53.07541804,0,22.36067978,6,21.9317122,99,58.02585631,332,112.0758672,447,72.22880312,129,51.11751168,19,22.69361144,0,22.36067978,104,50.80354318,0,22.36067978,6,21.9317122,310,57.14017851,0,22.36067978,26,17.91647287,98,38.96151948,105,37.65634077,0,22.36067978,4,20.88061302,77,35.93048845,8,23.32380758
Glen Hazel,36,507,201,118,95,118,95,21,34,0,10,31,49,66,78,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,102,72,53,56,0,10,10,16,30,46,13,25,0,10,0,10,49,61,0,10,0,10,0,10,0,10,0,10,49,61,0,10,205,96,101,73,43,72,0,10,0,10,58,46,0,10,0,10,77,53,0,10,0,10,0,10,42,56,0,10,30,48,5,7,27,44,82,51,25,21,0,10,0,10,25,21,0,10,0,10,57,40,0,10,6,13,12,21,19,25,0,10,0,10,20,19,0,10
Greenfield,37,7690,699.4647954,1221,256.9163288,1121,244.9183537,764,222.1080818,70,70.27090436,0,30,275,159.3361227,12,35.22782991,0,30,36,42.93017587,16,39.10242959,9,32.01562119,0,30,0,30,0,30,11,33,64,61.21274377,2527,458.7297679,2204,429.5614042,1766,367.3418027,248,116.679047,0,30,178,124.6394801,12,35.83294573,0,30,59,47.30750469,40,45.76024475,0,30,0,30,0,30,0,30,19,42.70831301,264,138.9568278,2761,365.7485475,2363,344.8100927,2042,307.7271519,135,94.73647661,18,39.10242959,157,98.25477088,11,33,0,30,242,97.42176348,79,68.15423685,19,33.91164992,17,39.10242959,52,49.49747468,0,30,0,30,75,51.41011574,156,104.7377678,1181,219.3080026,183,92,15,31.89043744,9,31.55946768,159,90.18314698,0,30,0,30,998,204.9243763,0,30,178,95.49345527,357,122.6947432,129,90.91204541,0,30,9,31.55946768,325,125.686117,0,30
Hays,38,405,109,84,45,84,45,32,27,19,27,0,10,30,33,3,5,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,59,36,45,32,21,15,10,17,0,10,11,15,3,5,0,10,4,6,0,10,0,10,4,6,0,10,0,10,0,10,10,14,200,64,160,63,88,40,29,31,0,10,37,34,0,10,6,8,26,19,6,9,0,10,0,10,3,6,0,10,8,12,9,10,14,16,62,32,16,15,0,10,5,9,11,12,0,10,0,10,46,30,0,10,9,10,19,22,13,13,0,10,0,10,5,7,0,10
Hazelwood,39,4257,666.9370285,1056,330.9350389,1028,331.0226578,474,256.2674384,80,66.58077801,0,26.45751311,474,217.6970372,0,26.45751311,0,26.45751311,10,29.25747768,0,26.45751311,0,26.45751311,0,26.45751311,0,26.45751311,0,26.45751311,10,29.25747768,18,37.20215048,743,179.0418945,526,156.792857,358,120.5611878,51,48.83646179,0,26.45751311,117,68.8912186,0,26.45751311,0,26.45751311,25,32.78719262,0,26.45751311,0,26.45751311,11,29.81610303,0,26.45751311,0,26.45751311,14,29.76575213,192,91.10433579,1764,275.9963768,1217,227.4291098,774,184.9702679,69,52.89612462,97,68.63672486,275,121.5195458,0,26.45751311,2,24.81934729,232,104.6518036,30,31.95309062,0,26.45751311,0,26.45751311,115,80.58535847,0,26.45751311,0,26.45751311,87,62.05642594,315,136.9927005,694,172.8062499,288,139.8356178,111,119.3105192,0,26.45751311,177,77.5112895,0,26.45751311,0,26.45751311,397,113.8244262,0,26.45751311,48,39.14077158,188,88.85943957,35,34.36568055,0,26.45751311,4,25.21904043,122,69.39020104,9,24.61706725
Highland Park,40,6805,870.0844787,1492,443.737535,1476,443.2335727,962,327.9085238,321,263.5469598,0,28.28427125,181,110.3539759,12,32.57299495,0,28.28427125,16,32.28002478,0,28.28427125,0,28.28427125,0,28.28427125,0,28.28427125,0,28.28427125,16,32.28002478,0,28.28427125,1690,332.905392,1519,330.0651451,1350,330.0227265,108,64.20280368,0,28.28427125,61,52.63078947,0,28.28427125,0,28.28427125,25,36.22154055,0,28.28427125,0,28.28427125,0,28.28427125,0,28.28427125,0,28.28427125,25,36.22154055,146,83.78544026,2700,398.276286,2227,366.6469692,1713,309.0177988,351,190.0394696,36,49.24428901,64,53.79591063,15,36.40054945,48,60.23288139,284,130.3418582,101,89.53770156,0,28.28427125,21,38.60051813,2,26.62705391,0,28.28427125,13,33.1662479,147,89.79977728,189,116.5075105,923,194.8768842,220,96.13012015,29,40.81666326,0,28.28427125,191,90.68075871,0,28.28427125,0,28.28427125,703,180.4965374,0,28.28427125,247,131.5484702,288,117.9533806,34,39.20459157,0,28.28427125,15,35.05709629,119,66.26462103,0,28.28427125
Homewood North,41,3371,470.4997343,1275,287.3168982,1165,269.1263644,180,106.7988764,119,107.6568623,21,36.89173349,845,262.3185087,0,22.36067978,0,22.36067978,79,57.76677246,7,22.82542442,0,22.36067978,19,36.05551275,0,22.36067978,0,22.36067978,53,50.15974482,31,42.94182111,789,167.3140759,564,156.3649577,103,54.24942396,50,59.46427499,25,35.04283094,386,142.8635713,0,22.36067978,0,22.36067978,54,40.02499219,21,30.01666204,0,22.36067978,23,30.9354166,0,22.36067978,0,22.36067978,10,25,171,75.09993342,957,151.5222756,640,127.6283668,306,94.11694853,18,32.01562119,40,41.29164564,265,87.14355972,0,22.36067978,11,20.88061302,179,75.21967828,5,21.54065923,15,24.8394847,0,22.36067978,72,49.34571917,0,22.36067978,0,22.36067978,87,64.16385275,138,62.6019169,350,68.08083431,108,51.19570294,0,22.36067978,0,22.36067978,108,51.19570294,0,22.36067978,0,22.36067978,242,52.65928218,0,22.36067978,91,35.19943181,43,23.32380758,35,24.12467616,0,22.36067978,7,22.36067978,66,27.40437921,0,22.36067978
